id,domain,skill,difficulty,pendingAction,p0Repaired,p1Upgraded,readyForGate,remainingHardIssues,warnings,calculatorTag,desmosSkill,trapTag,routeTag
antigravity-hard-dc85303e,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-4768808b,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-a37d1829,Advanced Math,Equivalent expressions,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",True,False,False,generation_draft_note_visible; math:grid_in_non_equivalent_acceptable_answer:1.414; math:grid_in_non_equivalent_acceptable_answer:1.41; math:grid_in_non_equivalent_acceptable_answer:2^(1/2),math:final_equals_value_is_intermediate,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-164e06d5,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-073b2a43,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-9883c236,Advanced Math,Systems of equations in two variables,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,explanation_does_not_mention_correct_answer; math:explanation_does_not_mention_correct_answer,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-a788a096,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-5946cdd4,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-042e26c2,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-03db6e9c,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-98074dc8,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-432fbe64,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-0f0e220b,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-276596fd,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-56e77cd5,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-30068c75,Advanced Math,Systems of equations in two variables,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,,desmos_recommended,graph_intersection,discriminant_or_tangent_condition,desmos_check_symbolic_solve
antigravity-hard-7ffa070f,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-0c146837,Advanced Math,Systems of equations in two variables,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,explanation_does_not_mention_correct_answer; math:explanation_does_not_mention_correct_answer,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-f23ee96d,Advanced Math,Systems of equations in two variables,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,explanation_does_not_mention_correct_answer; math:explanation_does_not_mention_correct_answer,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-02c5e9d9,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-12970f35,Advanced Math,Systems of equations in two variables,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,explanation_does_not_mention_correct_answer; math:explanation_does_not_mention_correct_answer,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-fb8863c7,Advanced Math,Systems of equations in two variables,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,math:final_equals_value_is_intermediate,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-fae0daa8,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-01f26747,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-0c15a6f4,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-e5dfac66,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-200350fb,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-72cf1bd9,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-722a2640,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-58e57cd1,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-bf1d5228,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-d388eb3f,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-fd94c7c1,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-2e86120a,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-b81f5660,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-5680f0b5,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-a2d209b1,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-6eea0968,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-4ac5b9cd,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-d14bc3b9,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-29e42c44,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-0feb399e,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-f41ca7bd,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-a6b7f45e,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-1407d718,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-a595b794,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-9366b7a9,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-5f76e951,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-68c53454,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-f0d6bd79,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-4d8f7797,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-c57a52d6,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-734c595e,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-68f34532,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-50d7c6b8,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-f35b2fb7,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-f0d48b9c,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-5c1b4a44,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-d3518a02,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-2cff1ff5,Advanced Math,Equivalent expressions,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-e04cbc2b,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-2b85e797,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-910d5aae,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-9cbd8ca6,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-067edea7,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-256008ff,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-c873759d,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-88670e58,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-0aa77cec,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-728d5239,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-ee42040a,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-4722736e,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-a0011785,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-f81f8739,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-be05667d,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-a60caffb,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-0123852a,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-b6fac3b9,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-eea0af35,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-212e7cc2,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-53c4e9f6,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,discriminant_or_tangent_condition,symbolic_fast_desmos_verify
antigravity-hard-04ad8090,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-b468efee,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-9612483e,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-a9bf2e71,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-ff509a74,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,discriminant_or_tangent_condition,symbolic_fast_desmos_verify
antigravity-hard-f4ca01ab,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-592d186e,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-8cb7ce16,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,discriminant_or_tangent_condition,symbolic_fast_desmos_verify
antigravity-hard-d368014b,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-b70617cd,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-0239b5e6,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-16ca5803,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-93c6af9e,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-40c721f1,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,discriminant_or_tangent_condition,symbolic_fast_desmos_verify
antigravity-hard-b5520341,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-6cbd8b29,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-a2bd38f1,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-4a30bcbb,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-c2d999a9,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-423e7af1,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-9905a2dc,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-69b8fd86,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-8bf997df,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-03e77916,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-ecbcfc47,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-7f172504,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-170ddb9e,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-438207ab,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-c010ac9e,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,discriminant_or_tangent_condition,symbolic_fast_desmos_verify
antigravity-hard-d03d252e,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-3fa665d4,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-82e825b8,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-0bc70b8c,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,discriminant_or_tangent_condition,symbolic_fast_desmos_verify
antigravity-hard-9efe5d29,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,discriminant_or_tangent_condition,symbolic_fast_desmos_verify
antigravity-hard-c0789289,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-66a89883,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-4701d7f5,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-823181e1,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-3f91a9b1,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-be106780,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,discriminant_or_tangent_condition,symbolic_fast_desmos_verify
antigravity-hard-a2531cc6,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-1f21d532,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-b3d6516a,Advanced Math,Nonlinear equations in one variable,Hard,Fix structural or answer-integrity issue before approval.,False,False,False,math:explanation_final_value_mismatch,explanation_does_not_mention_correct_answer; math:explanation_does_not_mention_correct_answer,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-9f3b2c07,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-f5245965,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-fea4087e,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-96c53128,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-68fcb9c8,Advanced Math,Nonlinear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-51ff4e50,Advanced Math,Nonlinear equations in one variable,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
