decision,id,sourceFile,sourceIndex,reviewStatusBefore,section,domain,skill,canonicalSkill,microSkill,difficulty,questionType,targetBand,modulePlacement,estimatedTimeSeconds,desmosUseful,calculatorTags,failures,tagIssues,tagChanges,requiredAction,promptWords,explanationWords,correctExplanationWords,distractorExplanationCount
kept_reviewed,antigravity-1600-b431a72a,antigravity-bank.json,4137,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,74,73,53,3
kept_reviewed,antigravity-1600-dd7e8a09,antigravity-bank.json,4138,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,29,85,49,3
kept_reviewed,antigravity-1600-01c40050,antigravity-bank.json,4139,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,29,85,49,3
kept_reviewed,antigravity-1600-e180ddb3,antigravity-bank.json,4140,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,29,85,49,3
kept_reviewed,antigravity-1600-cab5f8b6,antigravity-bank.json,4141,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,29,85,49,3
kept_reviewed,antigravity-1600-a1b29b33,antigravity-bank.json,4142,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,29,85,49,3
kept_reviewed,antigravity-1600-6fc96bdb,antigravity-bank.json,4143,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,43,65,44,3
kept_reviewed,antigravity-1600-ebba3c57,antigravity-bank.json,4144,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,43,65,44,3
kept_reviewed,antigravity-1600-57927fd3,antigravity-bank.json,4145,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,43,65,44,3
kept_reviewed,antigravity-1600-fdd2b6f3,antigravity-bank.json,4146,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,60,96,66,3
kept_reviewed,antigravity-1600-31ecec2b,antigravity-bank.json,4147,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,60,96,66,3
kept_reviewed,antigravity-1600-53f10b29,antigravity-bank.json,4148,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,60,96,66,3
kept_reviewed,antigravity-1600-0cef8454,antigravity-bank.json,4149,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,60,96,66,3
kept_reviewed,antigravity-1600-e554fa00,antigravity-bank.json,4150,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,60,96,66,3
kept_reviewed,antigravity-1600-538f029e,antigravity-bank.json,4151,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,48,106,64,3
kept_reviewed,antigravity-1600-538cbf68,antigravity-bank.json,4152,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,48,106,64,3
kept_reviewed,antigravity-1600-01a31970,antigravity-bank.json,4153,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,48,106,64,3
kept_reviewed,antigravity-1600-cf0d9599,antigravity-bank.json,4154,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,48,106,64,3
kept_reviewed,antigravity-1600-10f940d8,antigravity-bank.json,4155,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,48,106,64,3
kept_reviewed,antigravity-1600-4f642e9f,antigravity-bank.json,4156,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,student_produced_response,SAT-Advanced,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,50,97,97,0
kept_reviewed,antigravity-1600-48b30733,antigravity-bank.json,4157,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,student_produced_response,SAT-Advanced,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,50,97,97,0
kept_reviewed,antigravity-1600-674e500b,antigravity-bank.json,4158,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,student_produced_response,SAT-Advanced,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,50,97,97,0
kept_reviewed,antigravity-1600-2a5c75d5,antigravity-bank.json,4159,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,student_produced_response,SAT-Advanced,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,50,97,97,0
kept_reviewed,antigravity-1600-473daed1,antigravity-bank.json,4160,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,student_produced_response,SAT-Advanced,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,50,97,97,0
kept_reviewed,antigravity-1600-2a0fc5a6,antigravity-bank.json,4161,reviewed,Math,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,Evaluating statistical claims: observational studies and experiments,evaluating statistical claims: observational studies and experiments,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,51,91,42,3
kept_reviewed,antigravity-1600-38732773,antigravity-bank.json,4162,reviewed,Math,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,Evaluating statistical claims: observational studies and experiments,evaluating statistical claims: observational studies and experiments,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,50,91,42,3
kept_reviewed,antigravity-1600-ec52cbe7,antigravity-bank.json,4163,reviewed,Math,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,Evaluating statistical claims: observational studies and experiments,evaluating statistical claims: observational studies and experiments,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,51,91,42,3
kept_reviewed,antigravity-1600-a599eb90,antigravity-bank.json,4164,reviewed,Math,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,Evaluating statistical claims: observational studies and experiments,evaluating statistical claims: observational studies and experiments,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,66,110,65,3
kept_reviewed,antigravity-1600-730b5369,antigravity-bank.json,4165,reviewed,Math,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,Evaluating statistical claims: observational studies and experiments,evaluating statistical claims: observational studies and experiments,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,66,110,65,3
kept_reviewed,antigravity-1600-66e40ef5,antigravity-bank.json,4166,reviewed,Math,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,Evaluating statistical claims: observational studies and experiments,evaluating statistical claims: observational studies and experiments,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,64,108,63,3
kept_reviewed,antigravity-1600-fc21a894,antigravity-bank.json,4167,reviewed,Math,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,Evaluating statistical claims: observational studies and experiments,evaluating statistical claims: observational studies and experiments,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,69,111,49,3
kept_reviewed,antigravity-1600-0f1ff7f4,antigravity-bank.json,4168,reviewed,Math,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,Evaluating statistical claims: observational studies and experiments,evaluating statistical claims: observational studies and experiments,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,69,111,49,3
kept_reviewed,antigravity-1600-475d26ab,antigravity-bank.json,4169,reviewed,Math,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,Evaluating statistical claims: observational studies and experiments,evaluating statistical claims: observational studies and experiments,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,69,111,49,3
kept_reviewed,antigravity-1600-fd895e3f,antigravity-bank.json,4170,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,33,182,82,3
kept_reviewed,antigravity-1600-447930a7,antigravity-bank.json,4171,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,33,183,82,3
kept_reviewed,antigravity-1600-111c2426,antigravity-bank.json,4172,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,19,162,69,3
kept_reviewed,antigravity-1600-4e6474cc,antigravity-bank.json,4173,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,19,162,69,3
kept_reviewed,antigravity-1600-8c0f64ba,antigravity-bank.json,4174,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,20,173,72,3
kept_reviewed,antigravity-1600-ccbeceec,antigravity-bank.json,4175,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,20,154,66,3
kept_reviewed,antigravity-1600-aa96e77e,antigravity-bank.json,4176,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,19,159,68,3
kept_reviewed,antigravity-1600-98630055,antigravity-bank.json,4177,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,19,159,68,3
kept_reviewed,antigravity-1600-f951f332,antigravity-bank.json,4178,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,26,184,84,3
kept_reviewed,antigravity-1600-20ed4aa6,antigravity-bank.json,4179,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,26,184,84,3
kept_reviewed,antigravity-1600-ed141c10,antigravity-bank.json,4180,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,17,164,67,3
kept_reviewed,antigravity-1600-89b696c5,antigravity-bank.json,4181,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,17,164,67,3
kept_reviewed,antigravity-1600-e1b5ec7e,antigravity-bank.json,4182,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,28,171,73,3
kept_reviewed,antigravity-1600-09a8265d,antigravity-bank.json,4183,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,28,163,69,3
kept_reviewed,antigravity-1600-20e46e78,antigravity-bank.json,4184,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,32,82,82,0
kept_reviewed,antigravity-1600-cea14a4a,antigravity-bank.json,4185,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,32,82,82,0
kept_reviewed,antigravity-1600-9eae1554,antigravity-bank.json,4186,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,30,78,78,0
kept_reviewed,antigravity-1600-37f4e72a,antigravity-bank.json,4187,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,30,78,78,0
kept_reviewed,antigravity-1600-1f2dd060,antigravity-bank.json,4188,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,20,68,68,0
kept_reviewed,antigravity-1600-322cf9bd,antigravity-bank.json,4189,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,20,68,68,0
kept_reviewed,antigravity-1600-59f0ba85,antigravity-bank.json,4190,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,19,66,66,0
kept_reviewed,antigravity-1600-ab1bbad7,antigravity-bank.json,4191,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,19,66,66,0
kept_reviewed,antigravity-1600-6045820d,antigravity-bank.json,4192,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,21,167,77,3
kept_reviewed,antigravity-1600-5183958c,antigravity-bank.json,4193,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,21,167,77,3
kept_reviewed,antigravity-1600-b60f4130,antigravity-bank.json,4194,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,17,162,68,3
kept_reviewed,antigravity-1600-cd22cdcb,antigravity-bank.json,4195,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,17,162,68,3
kept_reviewed,antigravity-1600-8816143d,antigravity-bank.json,4196,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,25,148,63,3
kept_reviewed,antigravity-1600-c75040ad,antigravity-bank.json,4197,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,25,148,63,3
kept_reviewed,antigravity-1600-0ce5ad96,antigravity-bank.json,4198,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,27,157,65,3
kept_reviewed,antigravity-1600-347c6625,antigravity-bank.json,4199,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,24,165,80,3
kept_reviewed,antigravity-1600-2a005bde,antigravity-bank.json,4200,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,30,192,82,3
kept_reviewed,antigravity-1600-4feec9c8,antigravity-bank.json,4201,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,30,192,82,3
kept_reviewed,antigravity-1600-80c50d0a,antigravity-bank.json,4202,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,21,175,84,3
kept_reviewed,antigravity-1600-7cf1ba6b,antigravity-bank.json,4203,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,21,175,84,3
kept_reviewed,antigravity-1600-1a456068,antigravity-bank.json,4204,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,31,169,86,3
kept_reviewed,antigravity-1600-b65ed65f,antigravity-bank.json,4205,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,31,166,83,3
kept_reviewed,antigravity-1600-b1f35c28,antigravity-bank.json,4206,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,24,71,71,0
kept_reviewed,antigravity-1600-6e5b1ab8,antigravity-bank.json,4207,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,24,71,71,0
kept_reviewed,antigravity-1600-88538bc0,antigravity-bank.json,4208,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,15,67,67,0
kept_reviewed,antigravity-1600-11213ab3,antigravity-bank.json,4209,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,15,67,67,0
kept_reviewed,antigravity-1600-5eb83c9f,antigravity-bank.json,4210,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,25,67,67,0
kept_reviewed,antigravity-1600-7effb9ba,antigravity-bank.json,4211,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,25,67,67,0
kept_reviewed,antigravity-1600-69079b6d,antigravity-bank.json,4212,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,25,61,61,0
kept_reviewed,antigravity-1600-1cae3d96,antigravity-bank.json,4213,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,25,61,61,0
kept_reviewed,antigravity-1600-a75510a9,antigravity-bank.json,4214,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,22,75,75,0
kept_reviewed,antigravity-1600-e1519c4e,antigravity-bank.json,4215,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,student_produced_response,SAT-Advanced,module2_upper,135,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,22,75,75,0
kept_reviewed,antigravity-1600-49336e1e,antigravity-bank.json,4216,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,51,130,57,3
kept_reviewed,antigravity-1600-e1f45a20,antigravity-bank.json,4217,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,48,125,53,3
kept_reviewed,antigravity-1600-92c0b7c7,antigravity-bank.json,4218,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,42,130,57,3
kept_reviewed,antigravity-1600-785ef401,antigravity-bank.json,4219,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,33,173,79,3
kept_reviewed,antigravity-1600-5999c6a0,antigravity-bank.json,4220,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,42,130,57,3
kept_reviewed,antigravity-1600-3c6f3f51,antigravity-bank.json,4221,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,39,129,55,3
kept_reviewed,antigravity-1600-57b62a1c,antigravity-bank.json,4222,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,39,130,57,3
kept_reviewed,antigravity-1600-5c91d62d,antigravity-bank.json,4223,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,38,124,52,3
kept_reviewed,antigravity-1600-97e9361d,antigravity-bank.json,4224,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,43,129,57,3
kept_reviewed,antigravity-1600-2d0cdaa5,antigravity-bank.json,4225,reviewed,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense","Form, Structure, and Sense","form, structure, and sense",Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,41,128,55,3
